batch_id,test_id,varied_index,varied_value,input,original_output,manual_output,herbie_output,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T21:52:02,949,0,3.8595822654258613e-16,"[3.8595822654258613e-16, 1.0, 1.0, 1.0, 1.0]","[1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77]","[1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77]","[1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77, 1.1676118370063324e+77]",0.0,0.0,0.0
2026-06-17T21:52:02,950,0,7.84891265459252e-16,"[7.84891265459252e-16, 1.0, 1.0, 1.0, 1.0]","[3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75]","[3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75]","[3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75, 3.357009106425684e+75]",0.0,0.0,0.0
2026-06-17T21:52:02,951,0,1.5961683317721726e-15,"[1.5961683317721726e-15, 1.0, 1.0, 1.0, 1.0]","[9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73]","[9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73]","[9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73, 9.651760785090305e+73]",0.0,0.0,0.0
2026-06-17T21:52:02,952,0,3.245995280456612e-15,"[3.245995280456612e-15, 1.0, 1.0, 1.0, 1.0]","[2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72]","[2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72]","[2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72, 2.7749846157491e+72]",0.0,0.0,0.0
2026-06-17T21:52:02,953,0,6.601111644063491e-15,"[6.601111644063491e-15, 1.0, 1.0, 1.0, 1.0]","[7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70]","[7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70]","[7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70, 7.978378027705959e+70]",0.0,0.0,0.0
2026-06-17T21:52:02,954,0,1.3424133793337126e-14,"[1.3424133793337126e-14, 1.0, 1.0, 1.0, 1.0]","[2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69]","[2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69]","[2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69, 2.293869147660094e+69]",0.0,0.0,0.0
2026-06-17T21:52:02,955,0,2.7299548593982626e-14,"[2.7299548593982626e-14, 1.0, 1.0, 1.0, 1.0]","[6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67]","[6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67]","[6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67, 6.595119519674842e+67]",0.0,0.0,0.0
2026-06-17T21:52:02,956,0,5.55168299801303e-14,"[5.55168299801303e-14, 1.0, 1.0, 1.0, 1.0]","[1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66]","[1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66]","[1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66, 1.8961675090824e+66]",0.0,0.0,0.0
2026-06-17T21:52:02,957,0,1.1289997709786557e-13,"[1.1289997709786557e-13, 1.0, 1.0, 1.0, 1.0]","[5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64]","[5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64]","[5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64, 5.45168470681021e+64]",0.0,0.0,0.0
2026-06-17T21:52:02,958,0,2.2959532871852474e-13,"[2.2959532871852474e-13, 1.0, 1.0, 1.0, 1.0]","[1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63]","[1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63]","[1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63, 1.5674177518658236e+63]",0.0,0.0,0.0
2026-06-17T21:52:02,959,0,4.669089961256001e-13,"[4.669089961256001e-13, 1.0, 1.0, 1.0, 1.0]","[4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61]","[4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61]","[4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61, 4.506493939011261e+61]",0.0,0.0,0.0
2026-06-17T21:52:02,960,0,9.495141381133252e-13,"[9.495141381133252e-13, 1.0, 1.0, 1.0, 1.0]","[1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60]","[1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60]","[1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60, 1.2956652812034598e+60]",0.0,0.0,0.0
2026-06-17T21:52:02,961,0,1.9309482275097643e-12,"[1.9309482275097643e-12, 1.0, 1.0, 1.0, 1.0]","[3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58]","[3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58]","[3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58, 3.7251764756269965e+58]",0.0,0.0,0.0
2026-06-17T21:52:02,962,0,3.926809415109635e-12,"[3.926809415109635e-12, 1.0, 1.0, 1.0, 1.0]","[1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57]","[1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57]","[1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57, 1.0710281409775125e+57]",0.0,0.0,0.0
2026-06-17T21:52:02,963,0,7.985626938573959e-12,"[7.985626938573959e-12, 1.0, 1.0, 1.0, 1.0]","[3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55]","[3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55]","[3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55, 3.07932063425988e+55]",0.0,0.0,0.0
2026-06-17T21:52:02,964,0,1.6239707829135288e-11,"[1.6239707829135288e-11, 1.0, 1.0, 1.0, 1.0]","[8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53]","[8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53]","[8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53, 8.853376681516866e+53]",0.0,0.0,0.0
