test_id,varied_index,varied_value,primal_manual_vs_original,primal_herbie_vs_original,primal_manual_vs_herbie,first_manual_vs_original,first_herbie_vs_original,first_manual_vs_herbie,second_manual_vs_original,second_herbie_vs_original,second_manual_vs_herbie
385,3,-1.5790533144741676e-13,0,0,0,0,0,0,0,0,0
386,3,-1.4802691267395051e-13,0,0,0,0,0,0,0,0,0
387,3,-1.3876647909813032e-13,0,0,0,0,0,0,0,0,0
388,3,-1.3008537010905692e-13,0,0,0,0,0,0,0,0,0
389,3,-1.2194734366967352e-13,0,0,0,0,0,0,0,0,0
390,3,-1.1431842501291456e-13,0,0,0,0,0,0,0,0,0
391,3,-1.0716676480328582e-13,0,0,0,0,0,0,0,0,0
392,3,-1.0046250617173384e-13,0,0,0,0,0,0,0,0,0
393,3,-9.4177660068694867e-14,0,0,0,0,0,0,0,0,0
394,3,-8.8285988414951361e-14,0,0,0,0,0,0,0,0,0
395,3,-8.2762894562463255e-14,0,0,0,0,0,0,0,0,0
396,3,-7.7585320607878074e-14,0,0,0,0,0,0,0,0,0
397,3,-7.2731651130014232e-14,0,0,0,0,0,0,0,0,0
398,3,-6.8181622949444629e-14,0,0,0,0,0,0,0,0,0
399,3,-6.39162405334398e-14,0,0,0,0,0,0,0,0,0
400,3,-5.9917696693106126e-14,0,0,0,0,0,0,0,0,0
401,3,-5.6169298241637949e-14,0,0,0,0,0,0,0,0,0
402,3,-5.2655396303327382e-14,0,0,0,0,0,0,0,0,0
403,3,-4.9361320982378929e-14,0,0,0,0,0,0,0,0,0
404,3,-4.6273320118786798e-14,0,0,0,0,0,0,0,0,0
405,3,-4.3378501875589736e-14,0,0,0,0,0,0,0,0,0
406,3,-4.0664780917818514e-14,0,0,0,0,0,0,0,0,0
407,3,-3.8120827958438796e-14,0,0,0,0,0,0,0,0,0
408,3,-3.5736022460657747e-14,0,0,0,0,0,0,0,0,0
409,3,-3.3500408299131182e-14,0,0,0,0,0,0,0,0,0
410,3,-3.1404652194967445e-14,0,0,0,0,0,0,0,0,0
411,3,-2.944000475100025e-14,0,0,0,0,0,0,0,0,0
412,3,-2.7598263924661774e-14,0,0,0,0,0,0,0,0,0
413,3,-2.5871740785959166e-14,0,0,0,0,0,0,0,0,0
414,3,-2.4253227417603447e-14,0,0,0,0,0,0,0,0,0
415,3,-2.2735966823277061e-14,0,0,0,0,0,0,0,0,0
416,3,-2.1313624718414333e-14,0,0,0,0,0,0,0,0,0
417,3,-1.9980263085725433e-14,0,0,0,0,0,0,0,0,0
418,3,-1.8730315385064354e-14,0,0,0,0,0,0,0,0,0
419,3,-1.7558563314144648e-14,0,0,0,0,0,0,0,0,0
420,3,-1.6460115023085451e-14,0,0,0,0,0,0,0,0,0
421,3,-1.5430384691835577e-14,0,0,0,0,0,0,0,0,0
422,3,-1.4465073385216435e-14,0,0,0,0,0,0,0,0,0
423,3,-1.3560151105656291e-14,0,0,0,0,0,0,0,0,0
424,3,-1.2711839968690273e-14,0,0,0,0,0,0,0,0,0
425,3,-1.1916598430985566e-14,0,0,0,0,0,0,0,0,0
426,3,-1.1171106505048203e-14,0,0,0,0,0,0,0,0,0
427,3,-1.0472251898884302e-14,0,0,0,0,0,0,0,0,0
428,3,-9.8171170227521379e-15,0,0,0,0,0,0,0,0,0
429,3,-9.2029668087603527e-15,0,0,0,0,0,0,0,0,0
430,3,-8.6272372924614439e-15,0,0,0,0,0,0,0,0,0
431,3,-8.087524908770438e-15,0,0,0,0,0,0,0,0,0
432,3,-7.581576457522088e-15,0,0,0,0,0,0,0,0,0
433,3,-7.1072796967733868e-15,0,0,0,0,0,0,0,0,0
434,3,-6.6626545245811151e-15,0,0,0,0,0,0,0,0,0
435,3,-6.2458447124396199e-15,0,0,0,0,0,0,0,0,0
436,3,-5.8551101558672364e-15,0,0,0,0,0,0,0,0,0
437,3,-5.4888196097896613e-15,0,0,0,0,0,0,0,0,0
438,3,-5.1454438783909118e-15,0,0,0,0,0,0,0,0,0
439,3,-4.8235494310014472e-15,0,0,0,0,0,0,0,0,0
440,3,-4.5217924173706761e-15,0,0,0,0,0,0,0,0,0
441,3,-4.238913057338752e-15,0,0,0,0,0,0,0,0,0
442,3,-3.9737303814856049e-15,0,0,0,0,0,0,0,0,0
443,3,-3.725137300800204e-15,0,0,0,0,0,0,0,0,0
444,3,-3.4920959847872608e-15,0,0,0,0,0,0,0,0,0
445,3,-3.2736335287152324e-15,0,0,0,0,0,0,0,0,0
446,3,-3.0688378919176262e-15,0,0,0,0,0,0,0,0,0
447,3,-2.876854090190595e-15,0,0,0,0,0,0,0,0,0
448,3,-2.6968806263906916e-15,0,0,0,0,0,0,0,0,0
449,3,-2.5281661443314957e-15,0,0,0,0,0,0,0,0,0
450,3,-2.3700062920093217e-15,0,0,0,0,0,0,0,0,0
451,3,-2.2217407810628752e-15,0,0,0,0,0,0,0,0,0
452,3,-2.0827506301905044e-15,0,0,0,0,0,0,0,0,0
453,3,-1.9524555810168486e-15,0,0,0,0,0,0,0,0,0
454,3,-1.8303116756206115e-15,0,0,0,0,0,0,0,0,0
455,3,-1.7158089856100022e-15,0,0,0,0,0,0,0,0,0
456,3,-1.6084694832653518e-15,0,0,0,0,0,0,0,0,0
457,3,-1.5078450458610454e-15,0,0,0,0,0,0,0,0,0
458,3,-1.4135155848353881e-15,0,0,0,0,0,0,0,0,0
459,3,-1.3250872919979446e-15,0,0,0,0,0,0,0,0,0
460,3,-1.2421909954526168e-15,0,0,0,0,0,0,0,0,0
461,3,-1.1644806183726843e-15,0,0,0,0,0,0,0,0,0
462,3,-1.0916317341936118e-15,0,0,0,0,0,0,0,0,0
463,3,-1.023340212191638e-15,0,0,0,0,0,0,0,0,0
464,3,-9.5932094779381953e-16,0,0,0,0,0,0,0,0,0
465,3,-8.9930667231875647e-16,0,0,0,0,0,0,0,0,0
466,3,-8.4304683717889677e-16,0,0,0,0,0,0,0,0,0
467,3,-7.9030656788613355e-16,0,0,0,0,0,0,0,0,0
468,3,-7.4086568349395442e-16,0,0,0,0,0,0,0,0,0
469,3,-6.9451777738236703e-16,0,0,0,0,0,0,0,0,0
470,3,-6.5106935554814263e-16,0,0,0,0,0,0,0,0,0
471,3,-6.1033902880285846e-16,0,0,0,0,0,0,0,0,0
472,3,-5.7215675550632485e-16,0,0,0,0,0,0,0,0,0
473,3,-5.3636313167392343e-16,0,0,0,0,0,0,0,0,0
474,3,-5.0280872549424661e-16,0,0,0,0,0,0,0,0,0
475,3,-4.7135345347868917e-16,0,0,0,0,0,0,0,0,0
476,3,-4.4186599563859198e-16,0,0,0,0,0,0,0,0,0
477,3,-4.1422324724838706e-16,0,0,0,0,0,0,0,0,0
478,3,-3.8830980490596046e-16,0,0,0,0,0,0,0,0,0
479,3,-3.6401748474461354e-16,0,0,0,0,0,0,0,0,0
480,3,-3.4124487078528816e-16,0,0,0,0,0,0,0,0,0
481,3,-3.1989689154345256e-16,0,0,0,0,0,0,0,0,0
482,3,-2.9988442312310145e-16,0,0,0,0,0,0,0,0,0
483,3,-2.811239171408447e-16,0,0,0,0,0,0,0,0,0
484,3,-2.6353705192673944e-16,0,0,0,0,0,0,0,0,0
485,3,-2.4705040554568227e-16,0,0,0,0,0,0,0,0,0
486,3,-2.3159514927431482e-16,0,0,0,0,0,0,0,0,0
487,3,-2.1710676025372575e-16,0,0,0,0,0,0,0,0,0
488,3,-2.0352475211835677e-16,0,0,0,0,0,0,0,0,0
489,3,-1.9079242247652544e-16,0,0,0,0,0,0,0,0,0
490,3,-1.7885661618834616e-16,0,0,0,0,0,0,0,0,0
491,3,-1.6766750345276981e-16,0,0,0,0,0,0,0,0,0
492,3,-1.5717837177731592e-16,0,0,0,0,0,0,0,0,0
493,3,-1.4734543096198302e-16,0,0,0,0,0,0,0,0,0
494,3,-1.3812763028320032e-16,0,0,0,0,0,0,0,0,0
495,3,-1.294864871145897e-16,0,0,0,0,0,0,0,0,0
496,3,-1.213859262690628e-16,0,0,0,0,0,0,0,0,0
497,3,-1.1379212939153138e-16,0,0,0,0,0,0,0,0,0
498,3,-1.0667339377348551e-16,0,0,0,0,0,0,0,0,0
499,3,-9.9999999999999998e-17,0,0,0,0,0,0,0,0,0
500,3,9.9999999999999998e-17,0,0,0,0,0,0,0,0,0
501,3,1.0667339377348551e-16,0,0,0,0,0,0,0,0,0
502,3,1.1379212939153138e-16,0,0,0,0,0,0,0,0,0
503,3,1.213859262690628e-16,0,0,0,0,0,0,0,0,0
504,3,1.294864871145897e-16,0,0,0,0,0,0,0,0,0
505,3,1.3812763028320032e-16,0,0,0,0,0,0,0,0,0
506,3,1.4734543096198302e-16,0,0,0,0,0,0,0,0,0
507,3,1.5717837177731592e-16,0,0,0,0,0,0,0,0,0
508,3,1.6766750345276981e-16,0,0,0,0,0,0,0,0,0
509,3,1.7885661618834616e-16,0,0,0,0,0,0,0,0,0
510,3,1.9079242247652544e-16,0,0,0,0,0,0,0,0,0
511,3,2.0352475211835677e-16,0,0,0,0,0,0,0,0,0
512,3,2.1710676025372575e-16,0,0,0,0,0,0,0,0,0
513,3,2.3159514927431482e-16,0,0,0,0,0,0,0,0,0
514,3,2.4705040554568227e-16,0,0,0,0,0,0,0,0,0
515,3,2.6353705192673944e-16,0,0,0,0,0,0,0,0,0
516,3,2.811239171408447e-16,0,0,0,0,0,0,0,0,0
517,3,2.9988442312310145e-16,0,0,0,0,0,0,0,0,0
518,3,3.1989689154345256e-16,0,0,0,0,0,0,0,0,0
519,3,3.4124487078528816e-16,0,0,0,0,0,0,0,0,0
520,3,3.6401748474461354e-16,0,0,0,0,0,0,0,0,0
521,3,3.8830980490596046e-16,0,0,0,0,0,0,0,0,0
522,3,4.1422324724838706e-16,0,0,0,0,0,0,0,0,0
523,3,4.4186599563859198e-16,0,0,0,0,0,0,0,0,0
524,3,4.7135345347868917e-16,0,0,0,0,0,0,0,0,0
525,3,5.0280872549424661e-16,0,0,0,0,0,0,0,0,0
526,3,5.3636313167392343e-16,0,0,0,0,0,0,0,0,0
527,3,5.7215675550632485e-16,0,0,0,0,0,0,0,0,0
528,3,6.1033902880285846e-16,0,0,0,0,0,0,0,0,0
529,3,6.5106935554814263e-16,0,0,0,0,0,0,0,0,0
530,3,6.9451777738236703e-16,0,0,0,0,0,0,0,0,0
531,3,7.4086568349395442e-16,0,0,0,0,0,0,0,0,0
532,3,7.9030656788613355e-16,0,0,0,0,0,0,0,0,0
533,3,8.4304683717889677e-16,0,0,0,0,0,0,0,0,0
534,3,8.9930667231875647e-16,0,0,0,0,0,0,0,0,0
535,3,9.5932094779381953e-16,0,0,0,0,0,0,0,0,0
536,3,1.023340212191638e-15,0,0,0,0,0,0,0,0,0
537,3,1.0916317341936118e-15,0,0,0,0,0,0,0,0,0
538,3,1.1644806183726843e-15,0,0,0,0,0,0,0,0,0
539,3,1.2421909954526168e-15,0,0,0,0,0,0,0,0,0
540,3,1.3250872919979446e-15,0,0,0,0,0,0,0,0,0
541,3,1.4135155848353881e-15,0,0,0,0,0,0,0,0,0
542,3,1.5078450458610454e-15,0,0,0,0,0,0,0,0,0
543,3,1.6084694832653518e-15,0,0,0,0,0,0,0,0,0
544,3,1.7158089856100022e-15,0,0,0,0,0,0,0,0,0
545,3,1.8303116756206115e-15,0,0,0,0,0,0,0,0,0
546,3,1.9524555810168486e-15,0,0,0,0,0,0,0,0,0
547,3,2.0827506301905044e-15,0,0,0,0,0,0,0,0,0
548,3,2.2217407810628752e-15,0,0,0,0,0,0,0,0,0
549,3,2.3700062920093217e-15,0,0,0,0,0,0,0,0,0
550,3,2.5281661443314957e-15,0,0,0,0,0,0,0,0,0
551,3,2.6968806263906916e-15,0,0,0,0,0,0,0,0,0
552,3,2.876854090190595e-15,0,0,0,0,0,0,0,0,0
553,3,3.0688378919176262e-15,0,0,0,0,0,0,0,0,0
554,3,3.2736335287152324e-15,0,0,0,0,0,0,0,0,0
555,3,3.4920959847872608e-15,0,0,0,0,0,0,0,0,0
556,3,3.725137300800204e-15,0,0,0,0,0,0,0,0,0
557,3,3.9737303814856049e-15,0,0,0,0,0,0,0,0,0
558,3,4.238913057338752e-15,0,0,0,0,0,0,0,0,0
559,3,4.5217924173706761e-15,0,0,0,0,0,0,0,0,0
560,3,4.8235494310014472e-15,0,0,0,0,0,0,0,0,0
561,3,5.1454438783909118e-15,0,0,0,0,0,0,0,0,0
562,3,5.4888196097896613e-15,0,0,0,0,0,0,0,0,0
563,3,5.8551101558672364e-15,0,0,0,0,0,0,0,0,0
564,3,6.2458447124396199e-15,0,0,0,0,0,0,0,0,0
565,3,6.6626545245811151e-15,0,0,0,0,0,0,0,0,0
566,3,7.1072796967733868e-15,0,0,0,0,0,0,0,0,0
567,3,7.581576457522088e-15,0,0,0,0,0,0,0,0,0
568,3,8.087524908770438e-15,0,0,0,0,0,0,0,0,0
569,3,8.6272372924614439e-15,0,0,0,0,0,0,0,0,0
570,3,9.2029668087603527e-15,0,0,0,0,0,0,0,0,0
571,3,9.8171170227521379e-15,0,0,0,0,0,0,0,0,0
572,3,1.0472251898884302e-14,0,0,0,0,0,0,0,0,0
573,3,1.1171106505048203e-14,0,0,0,0,0,0,0,0,0
574,3,1.1916598430985566e-14,0,0,0,0,0,0,0,0,0
575,3,1.2711839968690273e-14,0,0,0,0,0,0,0,0,0
576,3,1.3560151105656291e-14,0,0,0,0,0,0,0,0,0
577,3,1.4465073385216435e-14,0,0,0,0,0,0,0,0,0
578,3,1.5430384691835577e-14,0,0,0,0,0,0,0,0,0
579,3,1.6460115023085451e-14,0,0,0,0,0,0,0,0,0
580,3,1.7558563314144648e-14,0,0,0,0,0,0,0,0,0
581,3,1.8730315385064354e-14,0,0,0,0,0,0,0,0,0
582,3,1.9980263085725433e-14,0,0,0,0,0,0,0,0,0
583,3,2.1313624718414333e-14,0,0,0,0,0,0,0,0,0
584,3,2.2735966823277061e-14,0,0,0,0,0,0,0,0,0
585,3,2.4253227417603447e-14,0,0,0,0,0,0,0,0,0
586,3,2.5871740785959166e-14,0,0,0,0,0,0,0,0,0
587,3,2.7598263924661774e-14,0,0,0,0,0,0,0,0,0
588,3,2.944000475100025e-14,0,0,0,0,0,0,0,0,0
589,3,3.1404652194967445e-14,0,0,0,0,0,0,0,0,0
590,3,3.3500408299131182e-14,0,0,0,0,0,0,0,0,0
591,3,3.5736022460657747e-14,0,0,0,0,0,0,0,0,0
592,3,3.8120827958438796e-14,0,0,0,0,0,0,0,0,0
593,3,4.0664780917818514e-14,0,0,0,0,0,0,0,0,0
594,3,4.3378501875589736e-14,0,0,0,0,0,0,0,0,0
595,3,4.6273320118786798e-14,0,0,0,0,0,0,0,0,0
596,3,4.9361320982378929e-14,0,0,0,0,0,0,0,0,0
597,3,5.2655396303327382e-14,0,0,0,0,0,0,0,0,0
598,3,5.6169298241637949e-14,0,0,0,0,0,0,0,0,0
599,3,5.9917696693106126e-14,0,0,0,0,0,0,0,0,0
600,3,6.39162405334398e-14,0,0,0,0,0,0,0,0,0
601,3,6.8181622949444629e-14,0,0,0,0,0,0,0,0,0
602,3,7.2731651130014232e-14,0,0,0,0,0,0,0,0,0
603,3,7.7585320607878074e-14,0,0,0,0,0,0,0,0,0
604,3,8.2762894562463255e-14,0,0,0,0,0,0,0,0,0
605,3,8.8285988414951361e-14,0,0,0,0,0,0,0,0,0
606,3,9.4177660068694867e-14,0,0,0,0,0,0,0,0,0
607,3,1.0046250617173384e-13,0,0,0,0,0,0,0,0,0
608,3,1.0716676480328582e-13,0,0,0,0,0,0,0,0,0
609,3,1.1431842501291456e-13,0,0,0,0,0,0,0,0,0
610,3,1.2194734366967352e-13,0,0,0,0,0,0,0,0,0
611,3,1.3008537010905692e-13,0,0,0,0,0,0,0,0,0
612,3,1.3876647909813032e-13,0,0,0,0,0,0,0,0,0
613,3,1.4802691267395051e-13,0,0,0,0,0,0,0,0,0
614,3,1.5790533144741676e-13,0,0,0,0,0,0,0,0,0
615,3,1.684429760042309e-13,0,0,0,0,0,0,0,0,0
616,3,1.7968383907677156e-13,0,0,0,0,0,0,0,0,0
617,3,1.9167484920568122e-13,0,0,0,0,0,0,0,0,0
618,3,2.0446606665791088e-13,0,0,0,0,0,0,0,0,0
619,3,2.1811089241915139e-13,0,0,0,0,0,0,0,0,0
620,3,2.326662911331447e-13,0,0,0,0,0,0,0,0,0
621,3,2.4819302891862452e-13,0,0,0,0,0,0,0,0,0
622,3,2.6475592705670598e-13,0,0,0,0,0,0,0,0,0
623,3,2.8242413260784301e-13,0,0,0,0,0,0,0,0,0
624,3,3.0127140708811631e-13,0,0,0,0,0,0,0,0,0
625,3,3.2137643441002684e-13,0,0,0,0,0,0,0,0,0
626,3,3.4282314937339529e-13,0,0,0,0,0,0,0,0,0
627,3,3.6570108807774766e-13,0,0,0,0,0,0,0,0,0
628,3,3.9010576171909815e-13,0,0,0,0,0,0,0,0,0
629,3,4.1613905533167012e-13,0,0,0,0,0,0,0,0,0
630,3,4.4390965313921674e-13,0,0,0,0,0,0,0,0,0
631,3,4.7353349229171037e-13,0,0,0,0,0,0,0,0,0
632,3,5.0513424688167381e-13,0,0,0,0,0,0,0,0,0
633,3,5.3884384426082013e-13,0,0,0,0,0,0,0,0,0
634,3,5.7480301581253368e-13,0,0,0,0,0,0,0,0,0
635,3,6.1316188447957641e-13,0,0,0,0,0,0,0,0,0
636,3,6.540805914998251e-13,0,0,0,0,0,0,0,0,0
637,3,6.9772996496655159e-13,0,0,0,0,0,0,0,0,0
638,3,7.4429223300437195e-13,0,0,0,0,0,0,0,0,0
639,3,7.9396178453822479e-13,0,0,0,0,0,0,0,0,0
640,3,8.4694598083145604e-13,0,0,0,0,0,0,0,0,0
641,3,9.0346602118105132e-13,0,0,0,0,0,0,0,0,0
642,3,9.6375786638410826e-13,0,0,0,0,0,0,0,0,0
643,3,1.0280732238308619e-12,0,0,0,0,0,0,0,0,0
644,3,1.0966805983368664e-12,0,0,0,0,0,0,0,0,0
645,3,1.1698664131013022e-12,0,0,0,0,0,0,0,0,0
646,3,1.2479362054713073e-12,0,0,0,0,0,0,0,0,0
647,3,1.3312159025043054e-12,0,0,0,0,0,0,0,0,0
648,3,1.4200531816536815e-12,0,0,0,0,0,0,0,0,0
649,3,1.5148189222583409e-12,0,0,0,0,0,0,0,0,0
650,3,1.6159087538959151e-12,0,0,0,0,0,0,0,0,0
651,3,1.7237447080636122e-12,0,0,0,0,0,0,0,0,0
652,3,1.8387769800823215e-12,0,0,0,0,0,0,0,0,0
653,3,1.9614858085794272e-12,0,0,0,0,0,0,0,0,0
654,3,2.0923834803969759e-12,0,0,0,0,0,0,0,0,0
655,3,2.2320164692952265e-12,0,0,0,0,0,0,0,0,0
656,3,2.3809677173803535e-12,0,0,0,0,0,0,0,0,0
657,3,2.539859068780714e-12,0,0,0,0,0,0,0,0,0
658,3,2.7093538657320428e-12,0,0,0,0,0,0,0,0,0
659,3,2.8901597179095036e-12,0,0,0,0,0,0,0,0,0
660,3,3.0830314565682738e-12,0,0,0,0,0,0,0,0,0
661,3,3.2887742858255001e-12,0,0,0,0,0,0,0,0,0
662,3,3.5082471442397837e-12,0,0,0,0,0,0,0,0,0
663,3,3.742366290721964e-12,0,0,0,0,0,0,0,0,0
664,3,3.9921091297480385e-12,0,0,0,0,0,0,0,0,0
665,3,4.2585182918434056e-12,0,0,0,0,0,0,0,0,0
666,3,4.5427059863740406e-12,0,0,0,0,0,0,0,0,0
667,3,4.8458586448164785e-12,0,0,0,0,0,0,0,0,0
668,3,5.1692418738915886e-12,0,0,0,0,0,0,0,0,0
669,3,5.5142057392402755e-12,0,0,0,0,0,0,0,0,0
670,3,5.8821904016999372e-12,0,0,0,0,0,0,0,0,0
671,3,6.2747321297115645e-12,0,0,0,0,0,0,0,0,0
672,3,6.6934697129586539e-12,0,0,0,0,0,0,0,0,0
673,3,7.1401513040133745e-12,0,0,0,0,0,0,0,0,0
674,3,7.6166417165528747e-12,0,0,0,0,0,0,0,0,0
675,3,8.1249302106140128e-12,0,0,0,0,0,0,0,0,0
676,3,8.6671387973892018e-12,0,0,0,0,0,0,0,0,0
677,3,9.2455310982335517e-12,0,0,0,0,0,0,0,0,0
678,3,9.8625217948687697e-12,0,0,0,0,0,0,0,0,0
679,3,1.0520686710236229e-11,0,0,0,0,0,0,0,0,0
680,3,1.1222773562085052e-11,0,0,0,0,0,0,0,0,0
681,3,1.1971713434189611e-11,0,0,0,0,0,0,0,0,0
682,3,1.2770633013086393e-11,0,0,0,0,0,0,0,0,0
683,3,1.3622867641416434e-11,0,0,0,0,0,0,0,0,0
684,3,1.4531975242368941e-11,0,0,0,0,0,0,0,0,0
685,3,1.5501751173357699e-11,0,0,0,0,0,0,0,0,0
686,3,1.6536244070941767e-11,0,0,0,0,0,0,0,0,0
687,3,1.7639772753140362e-11,0,0,0,0,0,0,0,0,0
688,3,1.8816944249705486e-11,0,0,0,0,0,0,0,0,0
689,3,2.0072673035625642e-11,0,0,0,0,0,0,0,0,0
690,3,2.1412201548157264e-11,0,0,0,0,0,0,0,0,0
691,3,2.2841122073038239e-11,0,0,0,0,0,0,0,0,0
692,3,2.4365400091254594e-11,0,0,0,0,0,0,0,0,0
693,3,2.5991399183829209e-11,0,0,0,0,0,0,0,0,0
694,3,2.7725907598604728e-11,0,0,0,0,0,0,0,0,0
695,3,2.9576166589932462e-11,0,0,0,0,0,0,0,0,0
696,3,3.1549900649580829e-11,0,0,0,0,0,0,0,0,0
697,3,3.3655349755070936e-11,0,0,0,0,0,0,0,0,0
698,3,3.5901303770070605e-11,0,0,0,0,0,0,0,0,0
699,3,3.8297139140462612e-11,0,0,0,0,0,0,0,0,0
700,3,4.0852858039285472e-11,0,0,0,0,0,0,0,0,0
701,3,4.3579130123970167e-11,0,0,0,0,0,0,0,0,0
702,3,4.6487337080202508e-11,0,0,0,0,0,0,0,0,0
703,3,4.958962013837213e-11,0,0,0,0,0,0,0,0,0
704,3,5.289893076098137e-11,0,0,0,0,0,0,0,0,0
705,3,5.6429084712625107e-11,0,0,0,0,0,0,0,0,0
706,3,6.0194819738272498e-11,0,0,0,0,0,0,0,0,0
707,3,6.4211857090647424e-11,0,0,0,0,0,0,0,0,0
708,3,6.8496967163574342e-11,0,0,0,0,0,0,0,0,0
709,3,7.3068039505294985e-11,0,0,0,0,0,0,0,0,0
710,3,7.7944157504049259e-11,0,0,0,0,0,0,0,0,0
711,3,8.3145678057720513e-11,0,0,0,0,0,0,0,0,0
712,3,8.8694316560146732e-11,0,0,0,0,0,0,0,0,0
713,3,9.4613237558907417e-11,0,0,0,0,0,0,0,0,0
714,3,1.0092715146305696e-10,0,0,0,0,0,0,0,0,0
715,3,1.0766241770454926e-10,0,0,0,0,0,0,0,0,0
716,3,1.148471547840286e-10,0,0,0,0,0,0,0,0,0
717,3,1.2251135766041164e-10,0,0,0,0,0,0,0,0,0
718,3,1.3068702297433412e-10,0,0,0,0,0,0,0,0,0
719,3,1.3940828262825739e-10,0,0,0,0,0,0,0,0,0
720,3,1.4871154628089513e-10,0,0,0,0,0,0,0,0,0
721,3,1.5863565335085894e-10,0,0,0,0,0,0,0,0,0
722,3,1.692220351641032e-10,0,0,0,0,0,0,0,0,0
723,3,1.8051488792211056e-10,0,0,0,0,0,0,0,0,0
724,3,1.9256135721291901e-10,0,0,0,0,0,0,0,0,0
725,3,2.0541173483530585e-10,0,0,0,0,0,0,0,0,0
726,3,2.1911966875781449e-10,0,0,0,0,0,0,0,0,0
727,3,2.3374238708918137e-10,0,0,0,0,0,0,0,0,0
728,3,2.4934093699518716e-10,0,0,0,0,0,0,0,0,0
729,3,2.6598043955937535e-10,0,0,0,0,0,0,0,0,0
730,3,2.8373036165162006e-10,0,0,0,0,0,0,0,0,0
731,3,3.0266480593956821e-10,0,0,0,0,0,0,0,0,0
732,3,3.2286282025367252e-10,0,0,0,0,0,0,0,0,0
733,3,3.4440872759738198e-10,0,0,0,0,0,0,0,0,0
734,3,3.6739247818020632e-10,0,0,0,0,0,0,0,0,0
735,3,3.9191002494333968e-10,0,0,0,0,0,0,0,0,0
736,3,4.1806372414557397e-10,0,0,0,0,0,0,0,0,0
737,3,4.459627626819079e-10,0,0,0,0,0,0,0,0,0
738,3,4.7572361391878794e-10,0,0,0,0,0,0,0,0,0
739,3,5.0747052394904632e-10,0,0,0,0,0,0,0,0,0
740,3,5.413360302965362e-10,0,0,0,0,0,0,0,0,0
741,3,5.7746151523598089e-10,0,0,0,0,0,0,0,0,0
742,3,6.159977960380139e-10,0,0,0,0,0,0,0,0,0
743,3,6.5710575460362501e-10,0,0,0,0,0,0,0,0,0
744,3,7.0095700911656071e-10,0,0,0,0,0,0,0,0,0
745,3,7.477346305177581e-10,0,0,0,0,0,0,0,0,0
746,3,7.9763390679292782e-10,0,0,0,0,0,0,0,0,0
747,3,8.5086315826405624e-10,0,0,0,0,0,0,0,0,0
748,3,9.0764460728853498e-10,0,0,0,0,0,0,0,0,0
749,3,9.6821530599670514e-10,0,0,0,0,0,0,0,0,0
750,3,1.0328281259410264e-09,0,0,0,0,0,0,0,0,0
751,3,1.1017528137883858e-09,0,0,0,0,0,0,0,0,0
752,3,1.1752771174629412e-09,0,0,0,0,0,0,0,0,0
753,3,1.2537079874409174e-09,0,0,0,0,0,0,0,0,0
754,3,1.3373728582124948e-09,0,0,0,0,0,0,0,0,0
755,3,1.4266210152607326e-09,0,0,0,0,0,0,0,0,0
756,3,1.5218250532643833e-09,0,0,0,0,0,0,0,0,0
757,3,1.6233824316122767e-09,0,0,0,0,0,0,0,0,0
758,3,1.7317171337233479e-09,0,0,0,0,0,0,0,0,0
759,3,1.84728143709963e-09,0,0,0,0,0,0,0,0,0
760,3,1.9705578015017973e-09,0,0,0,0,0,0,0,0,0
761,3,2.102060883130151e-09,0,0,0,0,0,0,0,0,0
762,3,2.2423396832198408e-09,0,0,0,0,0,0,0,0,0
763,3,2.3919798400202365e-09,0,0,0,0,0,0,0,0,0
764,3,2.5516060737271755e-09,0,0,0,0,0,0,0,0,0
765,3,2.7218847945751721e-09,0,0,0,0,0,0,0,0,0
766,3,2.9035268849778108e-09,0,0,0,0,0,0,0,0,0
767,3,3.0972906673313975e-09,0,0,0,0,0,0,0,0,0
768,3,3.3039850698718503e-09,0,0,0,0,0,0,0,0,0
769,3,3.5244730038015811e-09,0,0,0,0,0,0,0,0,0
770,3,3.7596749657854533e-09,0,0,0,0,0,0,0,0,0
771,3,4.0105728808554869e-09,0,0,0,0,0,0,0,0,0
772,3,4.2782142017676105e-09,0,0,0,0,0,0,0,0,0
773,3,4.563716281924743e-09,0,0,0,0,0,0,0,0,0
774,3,4.8682710401222696e-09,0,0,0,0,0,0,0,0,0
775,3,5.1931499365902057e-09,0,0,0,0,0,0,0,0,0
776,3,5.5397092811063828e-09,0,0,0,0,0,0,0,0,0
777,3,5.9093958953409555e-09,0,0,0,0,0,0,0,0,0
778,3,6.3037531530712691e-09,0,0,0,0,0,0,0,0,0
779,3,6.7244274234842227e-09,0,0,0,0,0,0,0,0,0
780,3,7.1731749444655962e-09,0,0,0,0,0,0,0,0,0
781,3,7.6518691545708116e-09,0,0,0,0,0,0,0,0,0
782,3,8.1625085142871981e-09,0,0,0,0,0,0,0,0,0
783,3,8.707224849239895e-09,0,0,0,0,0,0,0,0,0
784,3,9.2882922501724852e-09,0,0,0,0,0,0,0,0,0
785,3,9.9081365668586322e-09,0,0,0,0,0,0,0,0,0
786,3,1.0569345535579853e-08,0,0,0,0,0,0,0,0,0
787,3,1.1274679582449448e-08,0,0,0,0,0,0,0,0,0
788,3,1.2027083347685112e-08,0,0,0,0,0,0,0,0,0
789,3,1.2829697978941442e-08,0,0,0,0,0,0,0,0,0
790,3,1.3685874245025165e-08,0,0,0,0,0,0,0,0,0
