batch_id,test_id,varied_index,varied_value,input_real,input_imag,original_output_real,original_output_imag,manual_output_real,manual_output_imag,herbie_output_real,herbie_output_imag,manual_vs_original,herbie_vs_original,manual_vs_herbie
2026-06-17T20:09:31,748,2,30724688.427090034,"[1.0, 1.0, 30724688.427090034, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[30724690.427090034, 30724690.427090034, 61449378.85418007, 30724690.427090034, 30724690.427090034]","[-30724686.427090034, -30724686.427090034, 0.0, -30724686.427090034, -30724686.427090034]","[61449378.85418007, 61449378.85418007, 61449378.85418007, 61449378.85418007, 61449378.85418007]","[0.0, 0.0, 0.0, 0.0, 0.0]","[61449378.85418007, 61449378.85418007, 61449378.85418007, 61449378.85418007, 61449378.85418007]","[0.0, 0.0, 0.0, 0.0, 0.0]",43451269.65906487,43451269.65906487,0.0
2026-06-17T20:09:31,749,2,31441083.03147265,"[1.0, 1.0, 31441083.03147265, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[31441085.031472646, 31441085.031472646, 62882168.0629453, 31441085.031472646, 31441085.031472646]","[-31441081.031472646, -31441081.031472646, 0.0, -31441081.031472646, -31441081.031472646]","[62882168.0629453, 62882168.0629453, 62882168.0629453, 62882168.0629453, 62882168.0629453]","[0.0, 0.0, 0.0, 0.0, 0.0]","[62882168.0629453, 62882168.0629453, 62882168.0629453, 62882168.0629453, 62882168.0629453]","[0.0, 0.0, 0.0, 0.0, 0.0]",44464404.62459367,44464404.62459367,0.0
2026-06-17T20:09:31,750,2,32174181.506763715,"[1.0, 1.0, 32174181.506763715, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[32174183.50676372, 32174183.50676372, 64348365.01352743, 32174183.50676372, 32174183.50676372]","[-32174179.50676372, -32174179.50676372, 0.0, -32174179.50676372, -32174179.50676372]","[64348365.01352743, 64348365.01352743, 64348365.01352743, 64348365.01352743, 64348365.01352743]","[0.0, 0.0, 0.0, 0.0, 0.0]","[64348365.01352743, 64348365.01352743, 64348365.01352743, 64348365.01352743, 64348365.01352743]","[0.0, 0.0, 0.0, 0.0, 0.0]",45501162.43090532,45501162.43090532,0.0
2026-06-17T20:09:31,751,2,32924373.33007769,"[1.0, 1.0, 32924373.33007769, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[32924375.33007769, 32924375.33007769, 65848748.66015538, 32924375.33007769, 32924375.33007769]","[-32924371.33007769, -32924371.33007769, 0.0, -32924371.33007769, -32924371.33007769]","[65848748.66015538, 65848748.66015538, 65848748.66015538, 65848748.66015538, 65848748.66015538]","[0.0, 0.0, 0.0, 0.0, 0.0]","[65848748.66015538, 65848748.66015538, 65848748.66015538, 65848748.66015538, 65848748.66015538]","[0.0, 0.0, 0.0, 0.0, 0.0]",46562093.881817356,46562093.881817356,0.0
2026-06-17T20:09:31,752,2,33692057.059802674,"[1.0, 1.0, 33692057.059802674, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[33692059.059802674, 33692059.059802674, 67384116.11960535, 33692059.059802674, 33692059.059802674]","[-33692055.059802674, -33692055.059802674, 0.0, -33692055.059802674, -33692055.059802674]","[67384116.11960535, 67384116.11960535, 67384116.11960535, 67384116.11960535, 67384116.11960535]","[0.0, 0.0, 0.0, 0.0, 0.0]","[67384116.11960535, 67384116.11960535, 67384116.11960535, 67384116.11960535, 67384116.11960535]","[0.0, 0.0, 0.0, 0.0, 0.0]",47647762.62400758,47647762.62400758,0.0
2026-06-17T20:09:31,753,2,34477640.54734464,"[1.0, 1.0, 34477640.54734464, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[34477642.54734464, 34477642.54734464, 68955283.09468928, 34477642.54734464, 34477642.54734464]","[-34477638.54734464, -34477638.54734464, 0.0, -34477638.54734464, -34477638.54734464]","[68955283.09468928, 68955283.09468928, 68955283.09468928, 68955283.09468928, 68955283.09468928]","[0.0, 0.0, 0.0, 0.0, 0.0]","[68955283.09468928, 68955283.09468928, 68955283.09468928, 68955283.09468928, 68955283.09468928]","[0.0, 0.0, 0.0, 0.0, 0.0]",48758745.44646578,48758745.44646578,0.0
2026-06-17T20:09:31,754,2,35281541.15380883,"[1.0, 1.0, 35281541.15380883, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[35281543.15380883, 35281543.15380883, 70563084.30761766, 35281543.15380883, 35281543.15380883]","[-35281539.15380883, -35281539.15380883, 0.0, -35281539.15380883, -35281539.15380883]","[70563084.30761766, 70563084.30761766, 70563084.30761766, 70563084.30761766, 70563084.30761766]","[0.0, 0.0, 0.0, 0.0, 0.0]","[70563084.30761766, 70563084.30761766, 70563084.30761766, 70563084.30761766, 70563084.30761766]","[0.0, 0.0, 0.0, 0.0, 0.0]",49895632.5869274,49895632.5869274,0.0
2026-06-17T20:09:31,755,2,36104185.97173338,"[1.0, 1.0, 36104185.97173338, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[36104187.97173337, 36104187.97173337, 72208373.94346675, 36104187.97173337, 36104187.97173337]","[-36104183.97173337, -36104183.97173337, 0.0, -36104183.97173337, -36104183.97173337]","[72208373.94346675, 72208373.94346675, 72208373.94346675, 72208373.94346675, 72208373.94346675]","[0.0, 0.0, 0.0, 0.0, 0.0]","[72208373.94346675, 72208373.94346675, 72208373.94346675, 72208373.94346675, 72208373.94346675]","[0.0, 0.0, 0.0, 0.0, 0.0]",51059028.045452245,51059028.045452245,0.0
2026-06-17T20:09:31,756,2,36946012.05199303,"[1.0, 1.0, 36946012.05199303, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[36946014.05199303, 36946014.05199303, 73892026.10398605, 36946014.05199303, 36946014.05199303]","[-36946010.05199303, -36946010.05199303, 0.0, -36946010.05199303, -36946010.05199303]","[73892026.10398605, 73892026.10398605, 73892026.10398605, 73892026.10398605, 73892026.10398605]","[0.0, 0.0, 0.0, 0.0, 0.0]","[73892026.10398605, 73892026.10398605, 73892026.10398605, 73892026.10398605, 73892026.10398605]","[0.0, 0.0, 0.0, 0.0, 0.0]",52249549.90531482,52249549.90531482,0.0
2026-06-17T20:09:31,757,2,37807466.635993496,"[1.0, 1.0, 37807466.635993496, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[37807468.635993496, 37807468.635993496, 75614935.27198699, 37807468.635993496, 37807468.635993496]","[-37807464.635993496, -37807464.635993496, 0.0, -37807464.635993496, -37807464.635993496]","[75614935.27198699, 75614935.27198699, 75614935.27198699, 75614935.27198699, 75614935.27198699]","[0.0, 0.0, 0.0, 0.0, 0.0]","[75614935.27198699, 75614935.27198699, 75614935.27198699, 75614935.27198699, 75614935.27198699]","[0.0, 0.0, 0.0, 0.0, 0.0]",53467830.66137675,53467830.66137675,0.0
2026-06-17T20:09:31,758,2,38689007.39327975,"[1.0, 1.0, 38689007.39327975, 1.0, 1.0]","[1.0, 1.0, 0.0, 1.0, 1.0]","[38689009.39327975, 38689009.39327975, 77378016.7865595, 38689009.39327975, 38689009.39327975]","[-38689005.39327975, -38689005.39327975, 0.0, -38689005.39327975, -38689005.39327975]","[77378016.7865595, 77378016.7865595, 77378016.7865595, 77378016.7865595, 77378016.7865595]","[0.0, 0.0, 0.0, 0.0, 0.0]","[77378016.7865595, 77378016.7865595, 77378016.7865595, 77378016.7865595, 77378016.7865595]","[0.0, 0.0, 0.0, 0.0, 0.0]",54714517.55611563,54714517.55611563,0.0
